gene_id,COG_category,GOs,KEGG_Pathway,PFAMs
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0006725,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0006807,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0008150,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0008152,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0009056,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0009057,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0009892,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0009987,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0010468,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0010605,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0010608,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0010629,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0016070,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0016071,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0016441,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0016458,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0019222,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0019439,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0031974,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0031981,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0032991,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0034427,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0034641,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0034655,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0035327,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0040029,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0043170,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0043226,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0043227,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0043228,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0043229,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0043231,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0043232,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0043233,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0043928,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0044237,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0044238,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0044248,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0044260,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0044265,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0044270,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0044422,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0044424,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0044427,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0044428,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0044444,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0044446,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0044464,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0046483,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0046700,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0048519,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0050789,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0055087,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0060255,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0065007,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0070013,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0070478,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0070481,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0071704,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:0090304,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:1901360,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:1901361,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8191|rna-gnl|WGS:LHPG|mrna.C2E21_3270,S,GO:1901575,"ko03018,map03018","TPR_16,TPR_19,TPR_2,TPR_8"
jgi|Chloso1602_1|8192|rna-gnl|WGS:LHPG|mrna.C2E21_3271B_C2E21_3271,NA,NA,NA,NA
jgi|Chloso1602_1|8193|rna-gnl|WGS:LHPG|mrna.C2E21_3271A_C2E21_3271,NA,NA,NA,NA
jgi|Chloso1602_1|8194|rna-gnl|WGS:LHPG|mrna.C2E21_3272,NA,NA,NA,NA
jgi|Chloso1602_1|8195|rna-gnl|WGS:LHPG|mrna.C2E21_3273B_C2E21_3273,NA,NA,NA,NA
jgi|Chloso1602_1|8196|rna-gnl|WGS:LHPG|mrna.C2E21_3273A_C2E21_3273,NA,NA,NA,NA
jgi|Chloso1602_1|8197|rna-gnl|WGS:LHPG|mrna.C2E21_3274,NA,NA,NA,NA
jgi|Chloso1602_1|8198|rna-gnl|WGS:LHPG|mrna.C2E21_3275,NA,NA,NA,NA
jgi|Chloso1602_1|8199|rna-gnl|WGS:LHPG|mrna.C2E21_3276,NA,NA,NA,NA
jgi|Chloso1602_1|819|rna-gnl|WGS:LHPG|mrna.C2E21_5371,NA,NA,NA,NA
jgi|Chloso1602_1|81|rna-gnl|WGS:LHPG|mrna.C2E21_0071,NA,NA,NA,NA
jgi|Chloso1602_1|8200|rna-gnl|WGS:LHPG|mrna.C2E21_3277A_C2E21_3277,NA,NA,NA,NA
jgi|Chloso1602_1|8201|rna-gnl|WGS:LHPG|mrna.C2E21_3277B_C2E21_3277,NA,NA,NA,NA
jgi|Chloso1602_1|8202|rna-gnl|WGS:LHPG|mrna.C2E21_3277C_C2E21_3277,NA,NA,NA,NA
jgi|Chloso1602_1|8203|rna-gnl|WGS:LHPG|mrna.C2E21_3278,NA,NA,NA,NA
jgi|Chloso1602_1|8204|rna-gnl|WGS:LHPG|mrna.C2E21_3279,NA,NA,NA,NA
jgi|Chloso1602_1|8205|rna-gnl|WGS:LHPG|mrna.C2E21_3280,NA,NA,NA,NA
jgi|Chloso1602_1|8206|rna-gnl|WGS:LHPG|mrna.C2E21_3281,NA,NA,NA,NA
jgi|Chloso1602_1|8207|rna-gnl|WGS:LHPG|mrna.C2E21_3282,NA,NA,NA,NA
jgi|Chloso1602_1|8208|rna-gnl|WGS:LHPG|mrna.C2E21_3283,NA,NA,NA,NA
jgi|Chloso1602_1|8209|rna-gnl|WGS:LHPG|mrna.C2E21_3284,NA,NA,NA,NA
jgi|Chloso1602_1|820|rna-gnl|WGS:LHPG|mrna.C2E21_5372,NA,NA,NA,NA
jgi|Chloso1602_1|8210|rna-gnl|WGS:LHPG|mrna.C2E21_3285,NA,NA,NA,NA
jgi|Chloso1602_1|8211|rna-gnl|WGS:LHPG|mrna.C2E21_3286B_C2E21_3286,NA,NA,NA,NA
jgi|Chloso1602_1|8212|rna-gnl|WGS:LHPG|mrna.C2E21_3286A_C2E21_3286,NA,NA,NA,NA
jgi|Chloso1602_1|8213|rna-gnl|WGS:LHPG|mrna.C2E21_3287,NA,NA,NA,NA
jgi|Chloso1602_1|8214|rna-gnl|WGS:LHPG|mrna.C2E21_3288,NA,NA,NA,NA
jgi|Chloso1602_1|8215|rna-gnl|WGS:LHPG|mrna.C2E21_3289,NA,NA,NA,NA
jgi|Chloso1602_1|8216|rna-gnl|WGS:LHPG|mrna.C2E21_3290,NA,NA,NA,NA
jgi|Chloso1602_1|8217|rna-gnl|WGS:LHPG|mrna.C2E21_3291,NA,NA,NA,NA
jgi|Chloso1602_1|8218|rna-gnl|WGS:LHPG|mrna.C2E21_3292,NA,NA,NA,NA
jgi|Chloso1602_1|8219|rna-gnl|WGS:LHPG|mrna.C2E21_3293,NA,NA,NA,NA
jgi|Chloso1602_1|821|rna-gnl|WGS:LHPG|mrna.C2E21_5373B_C2E21_5373,NA,NA,NA,NA
jgi|Chloso1602_1|8220|rna-gnl|WGS:LHPG|mrna.C2E21_9570,NA,NA,NA,NA
jgi|Chloso1602_1|8221|rna-gnl|WGS:LHPG|mrna.C2E21_3294,NA,NA,NA,NA
jgi|Chloso1602_1|8222|rna-gnl|WGS:LHPG|mrna.C2E21_3295,NA,NA,NA,NA
jgi|Chloso1602_1|8223|rna-gnl|WGS:LHPG|mrna.C2E21_3296,NA,NA,NA,NA
jgi|Chloso1602_1|8224|rna-gnl|WGS:LHPG|mrna.C2E21_3297,NA,NA,NA,NA
jgi|Chloso1602_1|8225|rna-gnl|WGS:LHPG|mrna.C2E21_3298,G,-,"ko00052,ko00511,ko00531,ko00600,ko00604,ko01100,ko04142,map00052,map00511,map00531,map00600,map00604,map01100,map04142",Glyco_hydro_35
jgi|Chloso1602_1|8226|rna-gnl|WGS:LHPG|mrna.C2E21_3299,NA,NA,NA,NA
jgi|Chloso1602_1|8227|rna-gnl|WGS:LHPG|mrna.C2E21_3300,NA,NA,NA,NA
jgi|Chloso1602_1|8228|rna-gnl|WGS:LHPG|mrna.C2E21_3301,NA,NA,NA,NA
jgi|Chloso1602_1|8229|rna-gnl|WGS:LHPG|mrna.C2E21_3302,NA,NA,NA,NA
jgi|Chloso1602_1|822|rna-gnl|WGS:LHPG|mrna.C2E21_5373A_C2E21_5373,NA,NA,NA,NA
jgi|Chloso1602_1|8230|rna-gnl|WGS:LHPG|mrna.C2E21_3303,NA,NA,NA,NA
jgi|Chloso1602_1|8231|rna-gnl|WGS:LHPG|mrna.C2E21_3304,NA,NA,NA,NA
jgi|Chloso1602_1|8232|rna-gnl|WGS:LHPG|mrna.C2E21_3305A_C2E21_3305,NA,NA,NA,NA
jgi|Chloso1602_1|8233|rna-gnl|WGS:LHPG|mrna.C2E21_3305B_C2E21_3305,NA,NA,NA,NA
jgi|Chloso1602_1|8234|rna-gnl|WGS:LHPG|mrna.C2E21_3306,NA,NA,NA,NA
jgi|Chloso1602_1|8235|rna-gnl|WGS:LHPG|mrna.C2E21_3307,NA,NA,NA,NA
jgi|Chloso1602_1|8236|rna-gnl|WGS:LHPG|mrna.C2E21_3308,NA,NA,NA,NA
jgi|Chloso1602_1|8237|rna-gnl|WGS:LHPG|mrna.C2E21_3309,NA,NA,NA,NA
jgi|Chloso1602_1|8238|rna-gnl|WGS:LHPG|mrna.C2E21_3310,NA,NA,NA,NA
jgi|Chloso1602_1|8239|rna-gnl|WGS:LHPG|mrna.C2E21_3311,NA,NA,NA,NA
jgi|Chloso1602_1|823|rna-gnl|WGS:LHPG|mrna.C2E21_5374,NA,NA,NA,NA
jgi|Chloso1602_1|8240|rna-gnl|WGS:LHPG|mrna.C2E21_3312,NA,NA,NA,NA
jgi|Chloso1602_1|8241|rna-gnl|WGS:LHPG|mrna.C2E21_3313,NA,NA,NA,NA
jgi|Chloso1602_1|8242|rna-gnl|WGS:LHPG|mrna.C2E21_3314,NA,NA,NA,NA
jgi|Chloso1602_1|8243|rna-gnl|WGS:LHPG|mrna.C2E21_3315,NA,NA,NA,NA
jgi|Chloso1602_1|8244|rna-gnl|WGS:LHPG|mrna.C2E21_3316,NA,NA,NA,NA
jgi|Chloso1602_1|8245|rna-gnl|WGS:LHPG|mrna.C2E21_3317,NA,NA,NA,NA
jgi|Chloso1602_1|8246|rna-gnl|WGS:LHPG|mrna.C2E21_3318C_C2E21_3318,NA,NA,NA,NA
jgi|Chloso1602_1|8247|rna-gnl|WGS:LHPG|mrna.C2E21_3318B_C2E21_3318,NA,NA,NA,NA
jgi|Chloso1602_1|8248|rna-gnl|WGS:LHPG|mrna.C2E21_3318A_C2E21_3318,NA,NA,NA,NA
jgi|Chloso1602_1|8249|rna-gnl|WGS:LHPG|mrna.C2E21_3319,NA,NA,NA,NA
jgi|Chloso1602_1|824|rna-gnl|WGS:LHPG|mrna.C2E21_5375,NA,NA,NA,NA
jgi|Chloso1602_1|8250|rna-gnl|WGS:LHPG|mrna.C2E21_3320,NA,NA,NA,NA
jgi|Chloso1602_1|8251|rna-gnl|WGS:LHPG|mrna.C2E21_3321,NA,NA,NA,NA
jgi|Chloso1602_1|8252|rna-gnl|WGS:LHPG|mrna.C2E21_3322,NA,NA,NA,NA
jgi|Chloso1602_1|8253|rna-gnl|WGS:LHPG|mrna.C2E21_3323,NA,NA,NA,NA
jgi|Chloso1602_1|8254|rna-gnl|WGS:LHPG|mrna.C2E21_3324,NA,NA,NA,NA
jgi|Chloso1602_1|8255|rna-gnl|WGS:LHPG|mrna.C2E21_3326B_C2E21_3326,NA,NA,NA,NA
jgi|Chloso1602_1|8256|rna-gnl|WGS:LHPG|mrna.C2E21_3326A_C2E21_3326,NA,NA,NA,NA
jgi|Chloso1602_1|8257|rna-gnl|WGS:LHPG|mrna.C2E21_3327,NA,NA,NA,NA
jgi|Chloso1602_1|8258|rna-gnl|WGS:LHPG|mrna.C2E21_3328,NA,NA,NA,NA
jgi|Chloso1602_1|8259|rna-gnl|WGS:LHPG|mrna.C2E21_3329,J,-,"ko03010,map03010",Ribosomal_S26e
jgi|Chloso1602_1|825|rna-gnl|WGS:LHPG|mrna.C2E21_5376,NA,NA,NA,NA
jgi|Chloso1602_1|8260|rna-gnl|WGS:LHPG|mrna.C2E21_3330,NA,NA,NA,NA
jgi|Chloso1602_1|8261|rna-gnl|WGS:LHPG|mrna.C2E21_3331,NA,NA,NA,NA
jgi|Chloso1602_1|8262|rna-gnl|WGS:LHPG|mrna.C2E21_3332,NA,NA,NA,NA
jgi|Chloso1602_1|8263|rna-gnl|WGS:LHPG|mrna.C2E21_3333,NA,NA,NA,NA
jgi|Chloso1602_1|8264|rna-gnl|WGS:LHPG|mrna.C2E21_3334,NA,NA,NA,NA
jgi|Chloso1602_1|8265|rna-gnl|WGS:LHPG|mrna.C2E21_3335,NA,NA,NA,NA
jgi|Chloso1602_1|8266|rna-gnl|WGS:LHPG|mrna.C2E21_3336B_C2E21_3336,NA,NA,NA,NA
jgi|Chloso1602_1|8267|rna-gnl|WGS:LHPG|mrna.C2E21_3336A_C2E21_3336,NA,NA,NA,NA
jgi|Chloso1602_1|8268|rna-gnl|WGS:LHPG|mrna.C2E21_3337,NA,NA,NA,NA
jgi|Chloso1602_1|8269|rna-gnl|WGS:LHPG|mrna.C2E21_3338,NA,NA,NA,NA
jgi|Chloso1602_1|826|rna-gnl|WGS:LHPG|mrna.C2E21_5377,NA,NA,NA,NA
jgi|Chloso1602_1|8270|rna-gnl|WGS:LHPG|mrna.C2E21_3339,NA,NA,NA,NA
jgi|Chloso1602_1|8271|rna-gnl|WGS:LHPG|mrna.C2E21_3340,NA,NA,NA,NA
jgi|Chloso1602_1|8272|rna-gnl|WGS:LHPG|mrna.C2E21_3341B_C2E21_3341,J,-,-,Methyltransf_4
jgi|Chloso1602_1|8273|rna-gnl|WGS:LHPG|mrna.C2E21_3341A_C2E21_3341,J,-,-,Methyltransf_4
jgi|Chloso1602_1|8274|rna-gnl|WGS:LHPG|mrna.C2E21_3342,NA,NA,NA,NA
jgi|Chloso1602_1|8275|rna-gnl|WGS:LHPG|mrna.C2E21_3343,J,-,"ko03018,map03018","RNase_PH,RNase_PH_C"
jgi|Chloso1602_1|8276|rna-gnl|WGS:LHPG|mrna.C2E21_3344A_C2E21_3344,S,-,-,UPF0061
jgi|Chloso1602_1|8277|rna-gnl|WGS:LHPG|mrna.C2E21_3344B_C2E21_3344,S,-,-,UPF0061
jgi|Chloso1602_1|8278|rna-gnl|WGS:LHPG|mrna.C2E21_3345,S,-,-,UPF0061
jgi|Chloso1602_1|8279|rna-gnl|WGS:LHPG|mrna.C2E21_3346,NA,NA,NA,NA
jgi|Chloso1602_1|827|rna-gnl|WGS:LHPG|mrna.C2E21_5378,NA,NA,NA,NA
jgi|Chloso1602_1|8280|rna-gnl|WGS:LHPG|mrna.C2E21_3347B_C2E21_3347,NA,NA,NA,NA
jgi|Chloso1602_1|8281|rna-gnl|WGS:LHPG|mrna.C2E21_3347C_C2E21_3347,NA,NA,NA,NA
jgi|Chloso1602_1|8282|rna-gnl|WGS:LHPG|mrna.C2E21_3347A_C2E21_3347,NA,NA,NA,NA
jgi|Chloso1602_1|8283|rna-gnl|WGS:LHPG|mrna.C2E21_3348,NA,NA,NA,NA
jgi|Chloso1602_1|8284|rna-gnl|WGS:LHPG|mrna.C2E21_3349,NA,NA,NA,NA
jgi|Chloso1602_1|8285|rna-gnl|WGS:LHPG|mrna.C2E21_3350,KLT,-,"ko04010,ko04013,ko04016,ko04064,ko04140,ko04152,ko04214,ko04310,ko04380,ko04520,ko04620,ko04621,ko04622,ko04624,ko04657,ko04660,ko04668,ko05140,ko05145,ko05162,ko05168,ko05169,ko05418,map04010,map04013,map04016,map04064,map04140,map04152,map04214,map04310,map04380,map04520,map04620,map04621,map04622,map04624,map04657,map04660,map04668,map05140,map05145,map05162,map05168,map05169,map05418","Pkinase,Pkinase_Tyr"
jgi|Chloso1602_1|8286|rna-gnl|WGS:LHPG|mrna.C2E21_3351,NA,NA,NA,NA
jgi|Chloso1602_1|8287|rna-gnl|WGS:LHPG|mrna.C2E21_3352,BK,-,"ko03022,ko05225,map03022,map05225","ARID,BET,Bromodomain"
jgi|Chloso1602_1|8288|rna-gnl|WGS:LHPG|mrna.C2E21_3353,NA,NA,NA,NA
jgi|Chloso1602_1|8289|rna-gnl|WGS:LHPG|mrna.C2E21_3354,I,-,"ko00564,ko01100,map00564,map01100",CDP-OH_P_transf
jgi|Chloso1602_1|828|rna-gnl|WGS:LHPG|mrna.C2E21_5379,NA,NA,NA,NA
jgi|Chloso1602_1|8290|rna-gnl|WGS:LHPG|mrna.C2E21_3355,NA,NA,NA,NA
jgi|Chloso1602_1|8291|rna-gnl|WGS:LHPG|mrna.C2E21_3356,NA,NA,NA,NA
jgi|Chloso1602_1|8292|rna-gnl|WGS:LHPG|mrna.C2E21_3357,NA,NA,NA,NA
jgi|Chloso1602_1|8293|rna-gnl|WGS:LHPG|mrna.C2E21_3358,NA,NA,NA,NA
jgi|Chloso1602_1|8294|rna-gnl|WGS:LHPG|mrna.C2E21_3359,NA,NA,NA,NA
jgi|Chloso1602_1|8295|rna-gnl|WGS:LHPG|mrna.C2E21_3360,NA,NA,NA,NA
jgi|Chloso1602_1|8296|rna-gnl|WGS:LHPG|mrna.C2E21_3361,NA,NA,NA,NA
jgi|Chloso1602_1|8297|rna-gnl|WGS:LHPG|mrna.C2E21_3362B_C2E21_3362,NA,NA,NA,NA
jgi|Chloso1602_1|8298|rna-gnl|WGS:LHPG|mrna.C2E21_3362A_C2E21_3362,NA,NA,NA,NA
jgi|Chloso1602_1|8299|rna-gnl|WGS:LHPG|mrna.C2E21_3363,NA,NA,NA,NA
jgi|Chloso1602_1|829|rna-gnl|WGS:LHPG|mrna.C2E21_5380,NA,NA,NA,NA
jgi|Chloso1602_1|82|rna-gnl|WGS:LHPG|mrna.C2E21_0072,NA,NA,NA,NA
jgi|Chloso1602_1|8300|rna-gnl|WGS:LHPG|mrna.C2E21_3364B_C2E21_3364,NA,NA,NA,NA
jgi|Chloso1602_1|8301|rna-gnl|WGS:LHPG|mrna.C2E21_3364A_C2E21_3364,NA,NA,NA,NA
jgi|Chloso1602_1|8302|rna-gnl|WGS:LHPG|mrna.C2E21_3365,NA,NA,NA,NA
jgi|Chloso1602_1|8303|rna-gnl|WGS:LHPG|mrna.C2E21_3366,NA,NA,NA,NA
jgi|Chloso1602_1|8304|rna-gnl|WGS:LHPG|mrna.C2E21_3367,NA,NA,NA,NA
jgi|Chloso1602_1|8305|rna-gnl|WGS:LHPG|mrna.C2E21_3368,NA,NA,NA,NA
jgi|Chloso1602_1|8306|rna-gnl|WGS:LHPG|mrna.C2E21_3369,NA,NA,NA,NA
jgi|Chloso1602_1|8307|rna-gnl|WGS:LHPG|mrna.C2E21_3370A_C2E21_3370,NA,NA,NA,NA
jgi|Chloso1602_1|8308|rna-gnl|WGS:LHPG|mrna.C2E21_3370B_C2E21_3370,NA,NA,NA,NA
jgi|Chloso1602_1|8309|rna-gnl|WGS:LHPG|mrna.C2E21_3371,L,-,"ko03440,map03440",RecA
jgi|Chloso1602_1|830|rna-gnl|WGS:LHPG|mrna.C2E21_5381,NA,NA,NA,NA
jgi|Chloso1602_1|8310|rna-gnl|WGS:LHPG|mrna.C2E21_3372,S,-,-,DUF2358
jgi|Chloso1602_1|8311|rna-gnl|WGS:LHPG|mrna.C2E21_3373,NA,NA,NA,NA
jgi|Chloso1602_1|8312|rna-gnl|WGS:LHPG|mrna.C2E21_3374,NA,NA,NA,NA
jgi|Chloso1602_1|8313|rna-gnl|WGS:LHPG|mrna.C2E21_3375,NA,NA,NA,NA
jgi|Chloso1602_1|8314|rna-gnl|WGS:LHPG|mrna.C2E21_3376,NA,NA,NA,NA
jgi|Chloso1602_1|8315|rna-gnl|WGS:LHPG|mrna.C2E21_3377,NA,NA,NA,NA
